title,summary,date,category,url
華為哭哭！三星Note 10+ 5G奪DxOMark雙料冠軍,權威相機評測網站DxOMark稍早公開最新評測報告，最佳拍照手機再換人做！上周發表的三星新旗艦機皇Galaxy Note 10+ 5G前後鏡頭分別以113分、99分力壓華為P30 Pro奪下雙料冠軍。 DxOMark工程師在實驗室與戶外環境捕捉超過1500張測試圖像與2小時影片，得出Note 10+ 5G拍照為118分、錄影101分，綜合分數為113分，較華為P30 Pro多出1分，雖然得分與2月底發表的S10 5G大致相似，但在演算法的微調使其取得更出色的成績。 DxOMark指出，Note 10+ 5G在不同照明情況下，曝光一致且準確、效果極佳，在非常明亮或高對比條件下拍攝，仍具有非常寬的動態範圍，尤其陰影細節保留完整，且臉部曝光保持光亮。在實驗室下進行測試，Note 10+ 5G在5~1000 照度(lux)光源下錄製的影片，同樣提供了出色的曝光。 Note 10+ 5G搭載的4顆鏡頭分別為1200萬畫素主鏡頭、1600萬畫素超廣角、1200萬畫素變焦鏡頭，以及ToF(飛時測距)鏡頭，用於3D空間與景深測量，主鏡頭為26mm可變光圈(f/1.5-f/2.4)，具有雙像素自動對焦和OIS光學防手震，錄影則提供4K 60fps(預設4K 30fps)，取得了不小優勢。 對於新科DxOMark冠軍，網友紛紛表示「會不會華為Mate 30 Pro一出，冠軍又要換人做？」、「前鏡頭領先好多啊！」、「P30 Pro光學防手震4K支援不太好…」、「接下來大家都要預設4K 30fps了嗎？」（廖家葆／綜合報導） 更多「消費新鮮事」內容，請點此：http://bit.ly/2GOqTAv,2019-08-13 00:08:00,3C車市,https://tw.lifestyle.appledaily.com/gadget/realtime/20190813/1615820/
【國際蘋道／英國】劉云揚：周六下午3點的英式傳統,英國特派員：劉云揚／英國利物浦大學足球產業MBA生連線記者面對鏡頭，激動報著足球場上的最新情況，但卻沒有任何比賽畫面，講了沒多久後，畫面切回棚內主持人，再交給另一地的連線記者，偶爾甚至穿插電話連線，同一時間，螢幕下方不斷有多場比賽進球更新的跑馬燈，緊湊程度直逼台灣大選期間開票的轉播畫面，這樣罕見的運動播報方式，是英國天空體育（Sky Sports）的節目──周六足球現場（Soccer Saturday Live），對台灣觀眾或許陌生，但卻是英國周六下午3點的日常。這個時段，其實是英國每個周末，最多足球賽開踢的時段。從職業等級最高的英超到第四級別的英乙聯賽，甚至更低的半職業地區聯賽，保守估計，同一時間至少有65場開踢。而之所以會落在周六下午，則是因為19世紀中期的工廠法案，規定員工不得上班超過周六2點，而工人又是當時參與足球運動的主要來源，久而久之，工人周六下班後踢足球，紓解壓力，便形成周六下午3點開賽的傳統，大概就跟現在英國人周五下班去酒吧喝一杯，是類似概念吧！但為什麼不能播比賽畫面呢？這樣的政策，其實是1960年代，伯恩利俱樂部主席羅德（Bob Lord）的提議。他認為若提供電視轉播，會影響觀眾進場意願，而其他球隊主席和相關部門也認同這樣的說法，於是周六下午2點45分到5點15分，禁止電視直播足球的禁令就這麼誕生了。範圍從英國的頂級聯賽到大大小小的不同聯賽，只要是足球比賽，基本上就是禁播。當初的用意，是希望鼓勵球迷進場力挺，增加票房，提升球隊士氣，但過了50多年，當初的英格蘭頂級聯賽，早已搖身一變，成為全世界最流行的英超足球聯賽。版權熱賣到全世界100多個國家，每年光海外權利金，就帶來5、600億元台幣的收入，也讓門票收入相較之下，顯得相對微小。要把球場給塞滿不是問題，甚至有時還一票難求，球迷進不了場，想看比賽甚至得找違法連結，也讓這項政策，在近年來引發熱議。有球迷認為，英超這麼流行，全世界幾乎都看得到，卻偏偏只有我們這些最死忠最鐵桿的球迷在電視上看不到，這不是很可笑的事嗎？但相關當局的態度是，除了英超聯賽的這20支球隊以外，英格蘭還有許多等級較低的比賽，尤其第三級別以下的球隊，本來虧損都很嚴重了，若直接解除電視禁令，對這些經營困難的中小型球隊，帶來的影響恐難以預料。英超也在近年新增許多其他時段，像本季甚至要嘗試在周六晚上7點45分開踢，試圖將此政策的禁令影響降到最低。有球迷或許會反駁，電視權利金也能帶來大量收入，如同英超就是靠天價的轉播權利金而達成商業上的成功。但在M型化的浪潮下，較低等級的賽事就算踏進電視轉播市場，能分到的金額恐怕也相當稀少。此外，某種程度上，這項政策遲遲無法解禁，也反映了英國人對於傳統的尊重。在足球逐漸商業化、被資本主義侵蝕之際，能夠在周六下午帶著全家大小一起進場看足球，維持這樣的傳統「儀式」，也顯現出了英國人對草根足球的重視，也正是這樣不管比賽大小都認真對待的態度，才打造英格蘭今日的足球帝國。,2019-08-13 00:07:00,論壇,https://tw.news.appledaily.com/forum/realtime/20190813/1615649/
Google高層IG洩玄機　Pixel 4相機支援20倍變焦,Google的Pixel系列過去為其鏡頭加入黑科技，以演算法強化照片品質，讓Pixel在短短幾年間能與手機大廠抗衡，並殺進DxOMark相機評測榜前段班。預計10月發表、最新一代的Pixel 4，先前官方確認首度採用雙鏡頭配置，以光學基礎進一步提升優異的呈像，該機還有望搭載ToF傳感器。 關於Pixel 4相機的爆料不只如此，近日Google設計總監Claude Zellweger在其Instagram發布一張照片，據信是在Google Design Studio所拍攝，同公司的創意總監Alberto Villareal在下方留言稱讚，Claude Zellweger則回覆道「20倍變焦(20x zoom)」並hashtag了「#pixel」的標籤，照片的高清晰度引起了網友熱烈討論，雖然Claude Zellweger未指出是哪支手機拍攝，推測便是新旗艦機Pixel 4。 先前的Pixel 3儘管擁有Super Res Zoom變焦，但仍無法在20倍數位變焦下拍出Claude Zellweger那張高清照片，因此該照很有可能是利用類似DSLR單眼相機軟體加持的Pixel 4拍攝的。 Pixel 4相機規格目前尚未公開，外傳將採1200萬畫素主鏡頭、1600萬畫素變焦鏡頭，並延續Pixel 3的超廣角。一直以來，Pixel都以拍照性能著稱，尤其在使用新演算法後突飛猛進，例如能以單鏡頭完成它牌多鏡頭才能達到的景深演算，Pixel 4是否能與擁有強大變焦能力的華為P30 Pro、OPPO Reno一較高下，仍有待商榷。 Google先前在部落格公開Pixel 4新功能，包括臉部辨識、浮空手勢操作(受益於Soli雷達晶片)等。而大螢幕的Pixel 4 XL還被爆料搭載6.3吋2K 90Hz更新率的「Smooth Display」OLED螢幕，硬體則搭載高通Snapdragon 855處理器、6GB記憶體與128GB儲存空間，電池容量則傳為3700mAh。（廖家葆／綜合報導） 更多「消費新鮮事」內容，請點此：http://bit.ly/2GOqTAv,2019-08-13 00:07:00,3C車市,https://tw.lifestyle.appledaily.com/gadget/realtime/20190813/1615683/
張金鶚專欄：尊嚴的老人生活與居住安排,張金鶚／政治大學退休教授最近新聞報導，台灣獨居老人情況持續惡化，根據最新統計，今年第1季全國65歲以上的老人近350萬人，佔總人數比率近15％，6年增加86萬人、約3.3成；而僅老人獨自居住的宅數逾53萬宅，6年來大增16萬餘宅、增幅逾4成。另外，到去年第4季全國屋齡30年以上的老屋已超過410萬戶，約佔全國住宅比率超過47%，10年來30年老屋增加210萬戶超過1倍，而40年以上老屋更暴增2.3倍。我們可以看到當前台灣老人人口持續增加，尤其「獨居老人」及「老人住老宅」的現象越來越普遍，「老人問題」值得大家重視！面對不同的老人，應將老人再細分，區分不同老人面對不同的問題，提供多元的解決方案，才能達到有尊嚴的老人生活與居住安排。一般老人可區分為：「初老（65-74歲）」、「中老（75-84歲）」及「老老（85歲以上）」，以及「有錢有房老人」、「無錢有房老人」及「無錢無房老人」，還有「與子女同住老人」、「老夫老妻同住」、「一人獨居老人」等各種情境，都應該分別深入的探討。張桂霖博士和我曾在2013年於《都市與計劃》（TSSCI）發表《從初老到老老年齡增長的居住安排》論文。本文運用衛生署與密西根大學合作之「台灣中老年身心社會生活狀況長期追蹤調查」縱斷面資料，利用相同樣本分析老人在初老、中老、老老不同階段的居住安排。過去國外文獻研究顯示，年齡增加與子女同住機率呈現U型關係，但是台灣隨著老人年齡增加，卻呈現直線下降，顯示年紀越大的老人，其獨居情況越嚴重，需要受到更多的重視與協助。尤其目前的退休金制度，隨著年齡的增加，退休金將逐漸減少，相對生活醫療支出將逐漸增加，如何維持有尊嚴的老人的生活及居住安排越顯刻不容緩。很慶幸這一代的老人當時購屋尚未面臨目前不合理的房價高漲，大多能夠擁有自己房屋，即便未能與子女同住，其房產價值的提升與居住生活的安排，仍然可以獲得基本支持。但是隨著房屋也逐漸老舊，缺乏電梯及無障礙設施，「老人住老宅」的困境逐漸嚴重。或許有人建議透過「都市更新」即可改善老人的居住與生活品質。然而從老人立場思考，不只是都更協商談判困難、搬遷改建，多需要長達10年以上的折騰，而且還要再重新適應搬出、搬入新的居住生活，如此一來，對老人一動不如一靜的思維，拆除重建式的都更似乎並不容易。因此，重新思考整建維護式的都更以加裝輔助電梯或電扶椅與無障礙設施應該是對老人更為實際的作為。然而老人面對收支越來越不平衡的擔憂，「窮得只剩下唯一的自有房產」，如何維持尊嚴的生活與居住（在宅老化），能讓老人根據自己的需求條件，透過「多元模式的以房養老」便是必要的制度建立與教育推廣。我曾在2009年即在最早的「以房養老逆向抵押貸款方案研討會」中提出「台灣『以房養老』三方案模式提議」。建議除了當前金融機構推動的「逆向抵押貸款」方式外，更應該積極推動由壽險業者主導的「售後租回」方式，不但可以增加老人的生活費用，而且不用老人自己花費整修維護目前居住房屋。除此之外，我最讚許推廣的是由社福團體主導的「社會照護贈與」方式，這讓老人不是拿到金錢而是住在自家且獲得長期的照顧服務，百年之後，再把房屋捐贈給該社福團體，如此「利人利己」，應是人生最好的安排。由於我今年領到「老人卡」也剛正式退休，自身面對當前的老人問題頗多感觸，也希望過去研究的老人居住安排學術成果，能夠提供參考，希望有助於老人的尊嚴生活與居住安排。,2019-08-13 00:06:00,論壇,https://tw.news.appledaily.com/forum/realtime/20190813/1615643/
Note 10、iPhone XS系列比一比　規格三星勝,三星上周公開新機皇Galaxy Note 10，這款大螢幕觸控筆手機首度推出2款不同尺寸，為下半年旗艦機大戰點燃戰火，直接競爭對手Apple的iPhone將在9月亮相，預計推出3款，由於新iPhone還未發表，以下由硬體規格簡單比較三星Note 10與iPhone XS系列。 Note 10與iPhone XS最大的不同，除了作業系統外當屬觸控筆S Pen，這個內建機身的配件提供了Note 10在螢幕上書寫筆記，手機App的操作(遠端遙控)也更為多元，在Note 10加入的「筆跡轉換文字」功能，進一步提升了方便性。至於Apple陣營則是在平板iPad上另外販售Apple Pencil，但目前不支援iPhone。 Note 10搭載6.3吋螢幕、iPhone XS則是較小的5.8吋，即便前者尺寸較大，但iPhone以2436x1125解析度，勝過Note 10的2280x1080，不過Note 10的O極限螢幕令螢幕佔比提升到93.7%(Note 10+更來到94.2%)，勝過iPhone XS的瀏海解決方案。 但相機方面，iPhone XS搭載雙1200萬畫廣角與變焦鏡頭，Note 10則如同S10有3顆主鏡頭，在廣角呈像上，則以123度1600萬畫素的優勢領先對手，而廣角與變焦鏡頭同為1200萬畫素。前鏡頭方面，Note 10則以1000萬畫素勝過對手的700萬畫素。 手機使用壽命來看，Note 10為3500mAh，而iPhone XS則是2659mAh(根據手機拆解網站iFixit)，雖然電池容量不等於續航力，但帳面上看來iPhone XS還是落後一點。兩機皆支援無線充電，Note 10承襲S10多出了「無線電力分享」功能，可為其他裝置如智慧手錶、真無線耳機等供電。 容量方面iPhone提供更3種內存選擇(64GB、256GB、512GB)，而Note 10則僅有256GB一種規格但無法以microSD卡擴充，Note 10記憶體8GB，Apple則未公開旗下iPhone記憶體。iPhone XS售價1000美元起，而Note 10則是950美元(台灣售價將於8/13下午公開，是以比較美國售價)。 至於高階款Note 10+與iPhone XS Max，兩機售價皆為1100美元起跳，Note 10+以6.8吋延續「Phablet」大螢幕風格，iPhone XS Max則為6.5吋，不同於標準版，這次Note 10+解析度以3040x1440勝過對手的2680x1242。電量比較的結果亦不令人感到意外，Note 10+以4300mAh超越iPhone XS Max的3179mAh(iFixit得出之數據)。 相機比較同上，但Note 10+採4主鏡頭設計，多出一顆ToF(飛時測距)鏡頭，作為3D空間感測使用，但現階段實際應用不大，舉例來說AR測量在iOS 12上皆可使用、同樣能拍攝景深照片，雖然無關ToF鏡頭，但Note 10系列還多出了「景深即時錄影」的功能。 高階款最顯著的差異還是在規格，iPhone XS Max提供64GB、256GB、512GB這3種選擇，而三星在Note 10+則有256GB、512GB兩方案，並可透過microSD擴充1TB儲存空間，這部分也是iPhone所缺乏的，此外Note 10+記憶體12GB起跳，在運行遊戲上應較iPhone XS Max更有優勢。 整體來看，三星Galaxy Note 10系列在螢幕、電量、規格皆勝過iPhone XS系列，多出的觸控筆S Pen更是iPhone所沒有的一大賣點(近期也有傳聞Apple考慮在未來的iPhone加入Apple Pencil的支援)，兩機功能各有優勢，但以CP值來說記者認為三星略高一些。 不過，這邊拿來比較的iPhone XS系列是為去年9月發表，今年Apple的新旗艦iPhone 11、iPhone 11 Pro能否強硬回擊Note 10系列，備受各方矚目。（廖家葆／綜合報導） 更多「消費新鮮事」內容，請點此：http://bit.ly/2GOqTAv,2019-08-13 00:06:00,3C車市,https://tw.lifestyle.appledaily.com/gadget/realtime/20190813/1615564/
搭電信吃到飽　近萬元Homepod加購價1999元,美國蘋果公司(Apple Inc.)推出的Homepod正式登台，吸引市場高度關注，不過售價9900元比一般智慧音箱高出不少，燦坤即日起開放網路與門市同步登記，搭配3大電信688元起吃到飽專案可用1999元加購Homepod，8/16上市日就能到店取貨，同時能用8.8折加購一次第二代AirPods和APPLE TV 4K，換算下來第二代AirPods花4655元就能入手。 因應將到來的開學季，燦坤也針對Macbook系列開跑學生專案，Macbook pro 13吋Touch bar機種特價5萬7900元起，買就送第二代AirPods及多功能防震包組合，限量300台。買指定Macbook pro、Macbook air機種，加送targus newport筆電包、Type-C多功能轉接器，另搭配筆電舊換新專案最高折1萬7000元，出示學生證最高再折6000元。（黃韻文／台北報導）,2019-08-13 00:06:00,3C車市,https://tw.lifestyle.appledaily.com/gadget/realtime/20190813/1615647/
九頭身美女警「支援」涼缺招忌　任警一年轉內勤遭批玩弄制度,玩弄規定？《蘋果新聞網》接獲投訴，台中市豐原分局女警廖于嬅從警前是鋼琴老師，擁有171公分的高挑身材，外型相當亮麗，還因此上過新聞版面，在台中警界小有名氣，但去年1月她到豐原分局報到，7月才轉正式警察後，至今才剛滿一年即轉調內勤涼缺，讓不少警局同仁驚呼「憑甚麼？」「難道高顏值獲長官青睞？」，但豐原分局強調，廖只是分局輿情處理短期種子培訓人員，仍服外勤，沒有調內勤。 投訴人指出，廖于嬅是一線三星警員，今年7月底轉調豐原分局秘書室，單位卻是掛在原警備隊，主要協助新聞媒體聯繫、新聞發稿等業務，早上8點上班，下午5點下班，還有固定午休時間，下班之後就可以回家，不必在警所內備勤，與一般公務員作息相同。 《蘋果》調查，一般特考班警員，至少得在外勤待個10年，才有資格轉調內勤，警政署曾經為了這項歪風發函告知各單位；《蘋果》也取得一份警政署最新公文，目前才開放至98年期別的特考班警員可以轉內勤，但必須符合專業資格，像是辦理交通、資訊、家庭暴力防治、反詐騙等業務，秘書室業務則不在條件之內。 一名廖于嬅的女同事警員透露，廖是105年期別的特考班，根據警政署每年開放一個期別的速度，估計廖最快也得等到民國115年（西元2026年）才能轉調內勤，就算有特殊原因，也必須外勤綁個6年，調單位也只能是外勤缺，才不會有爭議，大多數人會睜一隻眼閉一隻眼，如此才1年就轉調，不需同一般女警一樣輪值性侵害案件，對其他女警很不公平。還有同事認為，廖于嬅目前編制在警備隊內，雖然編制在外勤單位，但就是在內勤工作，一樣可以早八晚五的正常上下班，這樣難道不等於玩弄規定？有警員私下表示，外勤轉內勤雖然少了約7千元的超勤津貼，但是可以正常休六日，作息也比一般外勤警員正常，不用爆肝輪值的深夜勤，無須處理民眾申訴案件，也鮮少有突發狀況要處理，一樣領有警勤加給及直轄市繁重加給，卻不用日曬雨淋，在室內吹冷氣，就可以領約5萬月薪。 一名在外勤待19年巡佐表示，外勤警察很辛苦，因為輪班制常爆肝，且至少3個月才能輪到一次六、日都放假，得來不易的週休二日，可能還因為首長特殊勤務禁休，常常因此跟家人吵架，有時候想想真不值，如果有舒適的工作環境，穩定的六日休假，誰不想待內勤多陪陪家人？ 另名警官也表示，不少警員因為外勤辛苦，時間一到都會申請轉調內勤，一方面可以顧身體，也可以照顧家人，通常要有特殊困難的原因才可以轉調，而且屬於支援性質，屬於警界的灰色地帶，才1年就可以調內勤，幾乎不太可能，此人的背景會被同事打上一個問號？到底誰在撐腰？《蘋果》致電廖于嬅詢問她任警一年即調內勤一事，廖未正面回答，推說這些問題要秘書室主任才能回答，但記者追問：「難道自己的狀況不明瞭？」，廖拒答趕緊把電話轉給一旁的警官，該名警官則表示，半小時後聯繫回復。 約過5分鐘後，豐原分局秘書室主任蘇孫鐘致電記者，表明由他統一解釋。蘇孫鐘說，廖是今年7月初轉調警備隊，7月29日開始每天支援內勤6小時（8-14），六日固定休假，負責新聞協助、網路輿情、假新聞澄清等業務，而廖本身懂電腦繪圖，亦擔任過局長室臉書小編，所以也負責分局臉書業務，每日14時下班後還得補巡邏、押解人犯等勤務，按規定 並非調內勤，一切符合相關規定。 蘇孫鐘提到，這個職位已經在分局內部找尋一陣子，主要以內勤為優先，但都沒有適當的人選，所以才徵詢有經驗的廖本人意願，目前廖還在適應期，支援並非常態任務，之後會以警備隊業務為主。豐原分局12日晚間10時許另發聲明強調，廖的調動只是輿情處理短期種子培訓，為充實分局新聞輿情處理人才庫，初步規劃每期10天，配合分局內勤上班時間，每日編排6小時至秘書室實務訓練、4小時輪服外勤，廖員為第1梯次培訓人員，自7月29日起至8月12日訓練期滿，回勤務單位正常輪服勤務，遇重要或緊急新聞事件時，再個案支援協助處理輿情。（田兆緯、陳世河／台中報導）,2019-08-13 00:05:00,社會,https://tw.news.appledaily.com/local/realtime/20190813/1613609/
劉昌德：對抗紅媒 政府如何治標也治本,劉昌德／政治大學新聞系教授近日「路透」披露中國政府付錢給台灣媒體進行統戰，報導中10位不具名受訪的媒體記者與主管指出，至少有5家本地媒體「收錢辦事」。例如報導中指出，有媒體刊出兩篇吸引台商的專題報導，索價3萬人民幣，讓受訪者感嘆，「覺得自己是傳聲筒，幫中國政府工作」。對台灣新聞界來說，中國官方收買與「以商逼政」的手法，早已不是新聞。2010年底，監察院調查媒體接受政治置入性行銷並糾正陸委會，直接指明「中國大陸各機關購買台灣新聞的版面，行銷省市，並配合首長來台行銷，塑造為親民及愛民的形象」，更「認證」了本地報紙多篇專版報導，替中國官方粉飾、接受匯款支付的合約與對價關係。在購買「報導」與「版面」之外，中國官方也進一步以國營金融機構提供資金援助的方式，透過海內外資本家的「白手套」，掌握媒體所有權進行大外宣；或者透過開放市場等誘因，讓垂涎中國商機的台灣商營媒體，迴避政治禁忌或甚至配合宣傳。這些作法在何清漣的《紅色滲透》書中，有相當系統的整理與揭露。面對中國官方收買新聞的政治威脅，NCC除了落實禁止政治置入新聞的相關法規之外，還可借鑑英國與歐盟近年對俄羅斯等境外勢力「干預言論」的作法，從內容管制及產業結構治理，做為台灣應對的參考。英國廣電媒體主管機關Ofcom，近期針對RT電視（俄羅斯國營的國際衛星頻道）關於俄國前間諜在英國被毒殺，與敘利亞衝突等事件的報導與評論，明顯偏向俄國立場，裁定其違反「不偏不倚原則」（impartiality），罰款達20萬英鎊。Ofcom調查指出，RT在今年3月中到5月初之間，有高達7則相關報導內容明顯偏頗；RT在極短的時間內，「非常嚴重又一而再地」違反不偏不倚原則中，關於「合宜地且合乎比例地呈現各方觀點的作法。Ofcom所謂的不偏不倚，並不只是要求各方觀點有同等時間長度的陳述，更必須考慮事件報導的脈絡與情境，「適當地」進行公平報導。參酌英國作法，要求新聞媒體在政治等事件中進行公平報導，是直接立即的內容管制作法，足以治標。不過，對於報導內容的評斷標準，無論如何總難免被不同立場者加以質疑；因此，歐盟的媒體產業結構治理，更值得NCC參考。歐盟近年多項媒體相關報告中，持續關切境外勢力的假新聞與錯誤訊息，對「歐洲價值」產生的威脅。與Ofcom相同，歐盟也強調新聞報導必須堅守多元主義，讓閱聽人獲得「足以反映國家內部的不同政治意見」的「不偏不倚與正確的資訊」。為此，歐盟不僅建議會員國在新聞內容的管制與媒體自律，更指出商營媒體財團的壟斷，將衍生政治言論單一化的危機。在產業結構上，一方面必須反媒體壟斷、另一方面必須補助自主獨立的公共媒體，才能夠達成言論多元化目標，維繫歐洲的自由與民主價值。本地媒體「染紅」的成因，並不單單是政治選擇，更是商營媒體利之所趨，而讓擁有豐厚財力與市場誘因的中國官方所收買。NCC應管制媒體過於偏頗的政治言論、以公平原則的內容管制來「治標」；而行政院更應推動草擬多年的「媒體多元維護與壟斷防治法」、並擴大公共媒體等「治本」措施，確保媒體言論不受政治與經濟勢力操控的基礎。,2019-08-13 00:05:00,論壇,https://tw.news.appledaily.com/forum/realtime/20190813/1615640/
GUCCI就愛「蜂」迷全場　新錶設計玩「蜂」了！,義式精品GUCCI花園中的蜜蜂儼然已是設計元素扛霸子之一，旗下招牌G-Timeless系列腕錶，今夏在創意總監Alessandro Michele巧思下，更是玩「蜂」了，藉刺繡、立體金屬在面盤勾勒蜜蜂圖騰，使得錶盤更具立體層次，意圖使男、女生都為該錶「蜂」迷。以針織刺繡呈現蜜蜂的G-Timeless Contemporary錶款，將GUCCI招牌綠紅綠條紋針織鋪陳於錶盤，加上金屬繡線刺繡呈現出金色蜜蜂，呈現高辨識度的復古情懷，錶款具27與38mm錶徑尺寸，搭配鍍黃金色PVD錶殼，與蜜蜂色彩相呼應，且具50米防水，時髦與實用性兼具。 G-Timeless Iconic系列錶款則以立體金屬蜜蜂圖案，在面盤創造浮雕感，且蜜蜂上的絲紋效果，在視覺上頗有金屬絲線創造出的刺繡般感覺，時標也以立體星星、雙G標誌與蜜蜂呈現，讓俏皮無所不在，細看下，錶盤還有太陽放射紋，且38mm中性錶徑，男、女通殺。（林哲良／台北報導） ,2019-08-13 00:05:00,娛樂時尚,https://tw.entertainment.appledaily.com/realtime/20190813/1615577/
香港民陣8.18遊行抗議黑警濫暴　籲「和理非」重新站出來,香港元朗7月21日警黑合作風波未息，警方周日再在多區以武力驅散人群，導致最少2人重傷。民間人權陣線（民陣）發起8月18日再次遊行，抗議警黑合作及濫用武力，並向政府重申5大訴求。遊行將於下午3時由維多利亞公園出發，以遮打花園為終點。民陣指已正式向警方申請不反對通知書，今日公布詳情。民陣副召集人梁穎敏表示，警方繼7月21日元朗警黑合作惹起全城眾怒，前天再在多區以武力清場，包括在室內施放催淚彈、近距離發射布袋彈致少女右眼重傷等，全日下來亦有多名示威者被捕，民陣希望周日能讓激進派稍作休息，發起遊行籲「和理非」們重新站出來，以人數向警方施壓，「繼續承接爭取5大訴求」。就近日警方多次以安全為由拒絕發出不反對通知書，梁穎敏指「不擔心那麼多」，希望憑藉過去民陣多次申請遊行、過程全屬合法行為經驗，讓警方沒藉口「DQ」遊行，又指一旦被拒絕必會上訴，若最終連上訴也被駁回，民陣屆時會再有「Plan B」公布。（大陸中心／綜合外電報導）,2019-08-13 00:05:00,國際,https://tw.news.appledaily.com/international/realtime/20190813/1615819/
【愛車清涼秀】全球史上最熱七月剛發布　立馬有5款新隔熱紙推出　,7月剛過沒多久，馬上被統計出來是全球史上最熱的7月，氣象專家對往後的全球氣溫提出警告：沒有最熱，只會更熱。車族捧友你們作好準備了嗎？為此日前桑瑪克立刻也跟進推出了5款新的SMART磁控隔熱紙，這5款高階款金屬膜隔熱紙分別是SMART-10、SMART-20、SMART-30、SMART-50、SMART-70。其後數值代表的大致上便是透光率(可見光穿透率)，好、更精準來說上述產品透光率依序分別為9%、20%、31%、49%、69%。 基本上，透光率越低隔熱效果越好，當然隱密性也高。從業者所提供的隔熱數值來看SMART-10紅外線阻隔率達85%、總隔熱率為72%；SMART-20紅外線阻隔率達84.6%、總隔熱率為70%；SMART-30紅外線阻隔率達84.6%、總隔熱率為68%；SMART-50紅外線阻隔率達85%、總隔熱率為65%；最後SMART-70紅外線阻隔率達83%、總隔熱率為60%。 但透光率越低也越影響行車視線，因此一般會以透光率30%作為一個界線，低於30%以下就不建議貼前擋，而是貼在車側、後擋風、以及天窗。也就是說SMART-10、SMART-20屬於非前擋隔熱紙、SMART-30是前擋隔熱紙的最大極限、也是可貼車身的隔熱紙選擇。而SMART-50、SMART-70則是標準的前擋隔熱紙。5款新隔熱紙建議售價：前檔1萬5000元、扣除前擋的車身為3萬元。(陳宏銘/綜合報導) 更多「 世界任我行」內容，請點此： http://bit.ly/2GOqTAv,2019-08-13 00:05:00,3C車市,https://tw.lifestyle.appledaily.com/gadget/realtime/20190813/1615802/
女明星愛牌FOR ART’S SAKE！ 極致限量售完不再量產,2015年發跡於時尚之都的英國倫敦時尚太陽眼鏡品牌 FOR ART’S SAKE，顧名思義因藝術而生。創辦人暨設計總監XIWEN ZHANG以藝術設計學經歷背景做基礎，加上對時裝的高敏感度，創作出的品牌系列款式受到各界愛戴，短時間內就從競爭激烈的英國時尚產業中脫穎而出 。憑藉著對視覺藝術的高敏感度，設計理念常伴隨著藝術與時尚兼容的角度，其獨具慧眼的風格與大膽的設計，讓 FOR ART’S SAKE 的每一款系列都像似不可多得的藝術創作品。設計師認為現今年輕族群已不再盲目跟隨潮流，反而更追求獨特風格，因此品牌不媚俗於市場趨勢，卻也不過分張揚，以突發奇想的設計概念與玩味風格獨佔全球市場，成立短短幾年已成為全球六百多家據點的指標性眼鏡品牌。你所知道的明星也追 FOR ART’S SAKE 太陽眼鏡除了是不可或缺的炎夏必備之物，不僅阻擋紫外線，更是成為造型中的亮眼點綴，簡單 T- Shirt 牛仔褲，只要搭配一副有型的眼鏡就能散發明星光彩。品牌近年更因為許多國際巨星及各地潮人追捧而紅遍全球成為社群寵兒，為保障每款系列的珍貴，一旦售完便不再量產。如此獨特的限量時尚，讓眾多明星們趨之若鶩，其中包含國際巨星 Beyoncé 與 J Lo、國際時尚名媛 Olivia Palermo、美國好萊塢影星 Lily Collins、亞洲天后蔡依林、中國知名歌手吳亦凡、香港電音天后鄭秀文、氣質女神侯佩岑等名人青睞，更有無數社群意見領袖們在自媒體平台分享，如莫莉、Eva Chen、Amiee Song 等人。（賴姿穎/綜合報導）更多「 消費新鮮事」內容，請點此：http://bit.ly/2GOqTAv,2019-08-13 00:05:00,吃喝玩樂,https://tw.lifestyle.appledaily.com/lifestyle/realtime/20190813/1615533/
三星Note 10旗艦雙機皇　台灣售價今公開,三星上周於紐約發表新旗艦機Galaxy Note 10系列，主打旗下最大螢幕、全新搭載六軸感應器的觸控筆S Pen、更大的電量與高規格，除了過去的Samsung DeX行動辦公功能外，更加了入景深特效錄影、手繪動態攝影(AR Doodle)，及獨創的遠距焦點收音輔助用戶的影音創作。此外，這也是Note系列首次推出雙機皇。 台灣三星電子今(13)日將舉行Note 10系列上市記者會，由三星大中華區總裁權桂賢將登台宣布相關上市消息，包括台灣售價、上市日期、手機配件、預購優惠與電信資費等。先前的發表會三星宣布推出4款Note 10，兩尺寸分別具LTE、5G版本，台灣將不會引進5G版。 參考美國開賣訊息，Note 10售價949美元(約台幣2萬9812元)、Note 10+則售1099美元(約台幣3萬4525元)，台灣開賣顏色應為星環銀、星環黑、星環白等3色。關於正式台灣售價與相關消息，《蘋果新聞網》記者稍晚將帶來進一步報導。（廖家葆／綜合報導） 更多「消費新鮮事」內容，請點此：http://bit.ly/2GOqTAv,2019-08-13 00:05:00,3C車市,https://tw.lifestyle.appledaily.com/gadget/realtime/20190813/1615618/
